File,Created,Last Modified,Total Commits,Lines Added,Lines Deleted,Current Lines
elixir/testdata/good/incomplete_background_2.feature,2020-11-17 16:54:21,2022-05-06 01:21:19,739,200088,163981,0
testdata/good/rule_with_tag.feature,2021-02-05 17:31:55,2026-03-20 07:30:11,1813,377746,350154,0
objective-c/testdata/good/rule_with_tag.feature,2021-02-16 16:22:20,2022-05-06 01:21:19,540,252530,229823,0
ruby/testdata/good/rule_with_tag.feature,2021-02-16 16:22:20,2022-05-06 01:21:19,540,252530,229823,0
python/testdata/good/rule_with_tag.feature,2021-02-16 16:22:20,2022-05-06 01:21:19,540,252530,229823,0
perl/testdata/good/rule_with_tag.feature,2021-02-16 16:22:20,2022-05-06 01:21:19,540,252530,229823,0
javascript/testdata/good/rule_with_tag.feature,2021-02-16 16:22:20,2022-05-06 01:21:19,540,252530,229823,0
go/testdata/good/rule_with_tag.feature,2021-02-16 16:22:20,2022-05-06 01:21:19,540,252530,229823,0
elixir/testdata/good/rule_with_tag.feature,2021-02-16 16:22:20,2022-05-06 01:21:19,540,252530,229823,0
dotnet/testdata/good/rule_with_tag.feature,2021-02-16 16:22:20,2022-05-06 01:21:19,540,252530,229823,0
c/testdata/good/rule_with_tag.feature,2021-02-16 16:22:20,2022-05-06 01:21:19,540,252530,229823,0
java/testdata/good/rule_with_tag.feature,2021-02-16 16:22:20,2022-05-06 01:21:19,540,252530,229823,0
dart/test/assets/testdata/good/incomplete_feature_3.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/incomplete_scenario.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/incomplete_scenario_outline.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/language.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/minimal-example.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/minimal.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/padded_example.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/readme_example.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/rule.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/rule_with_tag.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/scenario_outline_no_newline.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/scenario_outline.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/scenario_outline_with_docstring.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/scenario_outline_with_value_with_dollar_sign.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/scenario_outlines_with_tags.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/several_examples.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/spaces_in_language.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/very_long.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/tagged_feature_with_scenario_outline.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/tags.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/incomplete_feature_2.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/rule_without_name_and_description.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/incomplete_feature_1.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/bad/multiple_parser_errors.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/incomplete_background_1.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/incomplete_background_2.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/bad/inconsistent_cell_count.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/bad/invalid_language.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/bad/not_gherkin.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/bad/single_parser_error.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/bad/unexpected_eof.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/background.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/calculator.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/complex_background.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/datatables.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/bad/whitespace_in_tags.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/descriptions.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/docstrings.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/empty.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/escaped_pipes.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/example_token_multiple.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/example_tokens_everywhere.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/i18n_emoji.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/i18n_fr.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/datatables_with_new_lines.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
dart/test/assets/testdata/good/i18n_no.feature,2021-08-07 00:51:02,2026-03-20 07:30:11,1429,27544,0,0
php/testdata/good/readme_example.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/padded_example.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/minimal.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/incomplete_scenario.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/language.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/incomplete_scenario_outline.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/rule.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/minimal-example.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/rule_with_tag.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/very_long.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/scenario_outline.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/scenario_outline_no_newline.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/scenario_outline_with_docstring.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/scenario_outline_with_value_with_dollar_sign.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/scenario_outlines_with_tags.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/several_examples.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/spaces_in_language.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/tagged_feature_with_scenario_outline.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/tags.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/incomplete_feature_3.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/rule_without_name_and_description.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/incomplete_feature_2.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/i18n_emoji.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/incomplete_background_2.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/bad/inconsistent_cell_count.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/bad/invalid_language.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/bad/multiple_parser_errors.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/incomplete_feature_1.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/bad/single_parser_error.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/bad/unexpected_eof.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/bad/whitespace_in_tags.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/background.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/complex_background.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/datatables.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/bad/not_gherkin.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/descriptions.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/docstrings.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/empty.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/escaped_pipes.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/example_token_multiple.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/example_tokens_everywhere.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/i18n_fr.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/i18n_no.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/incomplete_background_1.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
php/testdata/good/datatables_with_new_lines.feature,2022-03-03 19:34:51,2022-05-06 01:21:19,41,29826,4724,0
perl/t/data/background.feature,2022-06-02 13:01:47,2026-03-20 07:30:11,1237,4735,0,0
testdata/good/scenario_outline_with_value_with_trailing_backslash.feature,2022-08-12 20:02:02,2026-03-20 07:30:11,1193,4745,0,0
testdata/good/extra_table_content.feature,2024-07-09 01:22:25,2026-03-20 07:30:11,672,4766,0,0
testdata/good/descriptions_with_comments.feature,2025-01-23 19:12:32,2026-03-20 07:30:11,504,4820,0,0
testdata/bad/backslash_at_end_of_line_in_datatable.feature,2025-02-12 18:22:19,2026-03-20 07:30:11,477,4836,0,0
testdata/bad/file_ends_with_open_docstring.feature,2025-02-12 18:22:19,2026-03-20 07:30:11,477,4836,0,0
testdata/bad/unexpected_end_of_file.feature,2025-02-12 18:22:19,2026-03-20 07:30:11,477,4836,0,0
testdata/bad/unfinished_datatable.feature,2025-02-12 18:22:19,2026-03-20 07:30:11,477,4836,0,0
testdata/good/prefixed-keywords.feature,2025-05-26 00:40:06,2026-03-20 07:30:11,385,4857,0,0
testdata/good/trim_space.feature,2025-07-27 16:52:35,2026-03-20 07:30:11,315,4864,0,0
testdata/good/trim_tab.feature,2025-07-27 19:03:03,2026-03-20 07:30:11,314,4871,0,0
testdata/good/conjunctions.feature,2025-08-12 14:55:35,2026-03-20 07:30:11,293,4905,0,0
testdata/good/star-keywords.feature,2025-08-12 14:55:35,2026-03-20 07:30:11,293,4905,0,0
